40 487.04 0.000000E+00
40 497.04 0.000000E+00
40 507.04 0.000000E+00
40 517.04 0.000000E+00
40 527.04 0.000000E+00
40 537.04 0.000000E+00
40 547.04 0.000000E+00
40 557.04 0.000000E+00
40 562.04 0.000000E+00
40 567.04 0.000000E+00
40 572.04 0.000000E+00
40 574.04 0.000000E+00
40 575.04 0.000000E+00
40 576.04 0.000000E+00
40 577.04 0.000000E+00
40 578.04 0.000000E+00
40 579.04 0.000000E+00
40 580.04 0.000000E+00
40 581.04 0.000000E+00
40 582.04 0.000000E+00
40 583.04 0.000000E+00
40 583.84 0.000000E+00
40 584.04 0.000000E+00
40 584.24 0.000000E+00
40 584.34 0.000000E+00
40 584.44 0.000000E+00
40 584.54 0.000000E+00
40 584.64 0.000000E+00
40 584.74 0.000000E+00
40 584.84 0.000000E+00
40 584.94 0.000000E+00
40 585.04 0.000000E+00
40 585.54 0.000000E+00
40 586.04 0.000000E+00
40 588.04 0.000000E+00
40 588.54 0.000000E+00
40 589.04 0.000000E+00
40 589.14 0.000000E+00
40 589.24 0.000000E+00
40 589.34 0.000000E+00
40 589.44 0.000000E+00
40 589.54 0.000000E+00
40 589.64 0.000000E+00
40 589.74 0.000000E+00
40 589.84 0.000000E+00
40 590.04 0.000000E+00
40 590.24 0.000000E+00
40 591.04 0.000000E+00
40 592.04 0.000000E+00
40 593.04 0.000000E+00
40 594.04 0.000000E+00
40 595.04 0.000000E+00
40 596.04 0.000000E+00
40 597.04 0.000000E+00
40 598.04 0.000000E+00
40 599.04 0.000000E+00
40 600.04 0.000000E+00
40 602.04 0.000000E+00
40 607.04 0.000000E+00
40 612.04 0.000000E+00
40 617.04 0.000000E+00
40 627.04 0.000000E+00
40 637.04 0.000000E+00
40 647.04 0.000000E+00
40 657.04 0.000000E+00
40 667.04 0.000000E+00
40 677.04 0.000000E+00
40 687.04 0.000000E+00

51.662 487.04 0.000000E+00
51.662 497.04 0.000000E+00
51.662 507.04 0.000000E+00
51.662 517.04 0.000000E+00
51.662 527.04 0.000000E+00
51.662 537.04 0.000000E+00
51.662 547.04 0.000000E+00
51.662 557.04 0.000000E+00
51.662 562.04 0.000000E+00
51.662 567.04 0.000000E+00
51.662 572.04 0.000000E+00
51.662 574.04 0.000000E+00
51.662 575.04 0.000000E+00
51.662 576.04 0.000000E+00
51.662 577.04 0.000000E+00
51.662 578.04 0.000000E+00
51.662 579.04 0.000000E+00
51.662 580.04 0.000000E+00
51.662 581.04 0.000000E+00
51.662 582.04 0.000000E+00
51.662 583.04 0.000000E+00
51.662 583.84 0.000000E+00
51.662 584.04 0.000000E+00
51.662 584.24 0.000000E+00
51.662 584.34 0.000000E+00
51.662 584.44 0.000000E+00
51.662 584.54 0.000000E+00
51.662 584.64 0.000000E+00
51.662 584.74 0.000000E+00
51.662 584.84 0.000000E+00
51.662 584.94 0.000000E+00
51.662 585.04 0.000000E+00
51.662 585.54 0.000000E+00
51.662 586.04 0.000000E+00
51.662 588.04 0.000000E+00
51.662 588.54 0.000000E+00
51.662 589.04 0.000000E+00
51.662 589.14 0.000000E+00
51.662 589.24 0.000000E+00
51.662 589.34 0.000000E+00
51.662 589.44 0.000000E+00
51.662 589.54 0.000000E+00
51.662 589.64 0.000000E+00
51.662 589.74 0.000000E+00
51.662 589.84 0.000000E+00
51.662 590.04 0.000000E+00
51.662 590.24 0.000000E+00
51.662 591.04 0.000000E+00
51.662 592.04 0.000000E+00
51.662 593.04 0.000000E+00
51.662 594.04 0.000000E+00
51.662 595.04 0.000000E+00
51.662 596.04 0.000000E+00
51.662 597.04 0.000000E+00
51.662 598.04 0.000000E+00
51.662 599.04 0.000000E+00
51.662 600.04 0.000000E+00
51.662 602.04 0.000000E+00
51.662 607.04 0.000000E+00
51.662 612.04 0.000000E+00
51.662 617.04 0.000000E+00
51.662 627.04 0.000000E+00
51.662 637.04 0.000000E+00
51.662 647.04 0.000000E+00
51.662 657.04 0.000000E+00
51.662 667.04 0.000000E+00
51.662 677.04 0.000000E+00
51.662 687.04 0.000000E+00

66.724 487.04 0.000000E+00
66.724 497.04 0.000000E+00
66.724 507.04 0.000000E+00
66.724 517.04 0.000000E+00
66.724 527.04 0.000000E+00
66.724 537.04 0.000000E+00
66.724 547.04 0.000000E+00
66.724 557.04 0.000000E+00
66.724 562.04 0.000000E+00
66.724 567.04 0.000000E+00
66.724 572.04 0.000000E+00
66.724 574.04 0.000000E+00
66.724 575.04 0.000000E+00
66.724 576.04 0.000000E+00
66.724 577.04 0.000000E+00
66.724 578.04 0.000000E+00
66.724 579.04 0.000000E+00
66.724 580.04 0.000000E+00
66.724 581.04 0.000000E+00
66.724 582.04 0.000000E+00
66.724 583.04 0.000000E+00
66.724 583.84 0.000000E+00
66.724 584.04 0.000000E+00
66.724 584.24 0.000000E+00
66.724 584.34 0.000000E+00
66.724 584.44 0.000000E+00
66.724 584.54 0.000000E+00
66.724 584.64 0.000000E+00
66.724 584.74 0.000000E+00
66.724 584.84 0.000000E+00
66.724 584.94 0.000000E+00
66.724 585.04 0.000000E+00
66.724 585.54 0.000000E+00
66.724 586.04 0.000000E+00
66.724 588.04 0.000000E+00
66.724 588.54 0.000000E+00
66.724 589.04 0.000000E+00
66.724 589.14 0.000000E+00
66.724 589.24 0.000000E+00
66.724 589.34 0.000000E+00
66.724 589.44 0.000000E+00
66.724 589.54 0.000000E+00
66.724 589.64 0.000000E+00
66.724 589.74 0.000000E+00
66.724 589.84 0.000000E+00
66.724 590.04 0.000000E+00
66.724 590.24 0.000000E+00
66.724 591.04 0.000000E+00
66.724 592.04 0.000000E+00
66.724 593.04 0.000000E+00
66.724 594.04 0.000000E+00
66.724 595.04 0.000000E+00
66.724 596.04 0.000000E+00
66.724 597.04 0.000000E+00
66.724 598.04 0.000000E+00
66.724 599.04 0.000000E+00
66.724 600.04 0.000000E+00
66.724 602.04 0.000000E+00
66.724 607.04 0.000000E+00
66.724 612.04 0.000000E+00
66.724 617.04 0.000000E+00
66.724 627.04 0.000000E+00
66.724 637.04 0.000000E+00
66.724 647.04 0.000000E+00
66.724 657.04 0.000000E+00
66.724 667.04 0.000000E+00
66.724 677.04 0.000000E+00
66.724 687.04 0.000000E+00

86.177 487.04 0.000000E+00
86.177 497.04 0.000000E+00
86.177 507.04 0.000000E+00
86.177 517.04 0.000000E+00
86.177 527.04 0.000000E+00
86.177 537.04 0.000000E+00
86.177 547.04 0.000000E+00
86.177 557.04 0.000000E+00
86.177 562.04 0.000000E+00
86.177 567.04 0.000000E+00
86.177 572.04 0.000000E+00
86.177 574.04 0.000000E+00
86.177 575.04 0.000000E+00
86.177 576.04 0.000000E+00
86.177 577.04 0.000000E+00
86.177 578.04 0.000000E+00
86.177 579.04 0.000000E+00
86.177 580.04 0.000000E+00
86.177 581.04 0.000000E+00
86.177 582.04 0.000000E+00
86.177 583.04 0.000000E+00
86.177 583.84 0.000000E+00
86.177 584.04 0.000000E+00
86.177 584.24 0.000000E+00
86.177 584.34 0.000000E+00
86.177 584.44 0.000000E+00
86.177 584.54 0.000000E+00
86.177 584.64 0.000000E+00
86.177 584.74 0.000000E+00
86.177 584.84 0.000000E+00
86.177 584.94 0.000000E+00
86.177 585.04 0.000000E+00
86.177 585.54 0.000000E+00
86.177 586.04 0.000000E+00
86.177 588.04 0.000000E+00
86.177 588.54 0.000000E+00
86.177 589.04 0.000000E+00
86.177 589.14 0.000000E+00
86.177 589.24 0.000000E+00
86.177 589.34 0.000000E+00
86.177 589.44 0.000000E+00
86.177 589.54 0.000000E+00
86.177 589.64 0.000000E+00
86.177 589.74 0.000000E+00
86.177 589.84 0.000000E+00
86.177 590.04 0.000000E+00
