40 487.04 0.290294E-08
40 497.04 0.516276E-08
40 507.04 0.931444E-08
40 517.04 0.171197E-07
40 527.04 0.322165E-07
40 537.04 0.626971E-07
40 547.04 0.128245E-06
40 557.04 0.285032E-06
40 562.04 0.447695E-06
40 567.04 0.737923E-06
40 572.04 0.118809E-05
40 574.04 0.132853E-05
40 575.04 0.138238E-05
40 576.04 0.145005E-05
40 577.04 0.154883E-05
40 578.04 0.162060E-05
40 579.04 0.146142E-05
40 580.04 0.107636E-05
40 581.04 0.857129E-06
40 582.04 0.930105E-06
40 583.04 0.137646E-05
40 583.84 0.277375E-05
40 584.04 0.375338E-05
40 584.24 0.548403E-05
40 584.34 0.667406E-05
40 584.44 0.770650E-05
40 584.54 0.767549E-05
40 584.64 0.603181E-05
40 584.74 0.383317E-05
40 584.84 0.216785E-05
40 584.94 0.116907E-05
40 585.04 0.613844E-06
40 585.54 0.489865E-08
40 586.04 0.000000E+00
40 588.04 0.000000E+00
40 588.54 0.519670E-08
40 589.04 0.664140E-06
40 589.14 0.126985E-05
40 589.24 0.236403E-05
40 589.34 0.419652E-05
40 589.44 0.662963E-05
40 589.54 0.846951E-05
40 589.64 0.853728E-05
40 589.74 0.742271E-05
40 589.84 0.612326E-05
40 590.04 0.422401E-05
40 590.24 0.314623E-05
40 591.04 0.161126E-05
40 592.04 0.113249E-05
40 593.04 0.108555E-05
40 594.04 0.141797E-05
40 595.04 0.200254E-05
40 596.04 0.230986E-05
40 597.04 0.229622E-05
40 598.04 0.223612E-05
40 599.04 0.221738E-05
40 600.04 0.221658E-05
40 602.04 0.214470E-05
40 607.04 0.162196E-05
40 612.04 0.119819E-05
40 617.04 0.928876E-06
40 627.04 0.619677E-06
40 637.04 0.449230E-06
40 647.04 0.342326E-06
40 657.04 0.269805E-06
40 667.04 0.217754E-06
40 677.04 0.179067E-06
40 687.04 0.149409E-06

51.662 487.04 0.438865E-08
51.662 497.04 0.719643E-08
51.662 507.04 0.119712E-07
51.662 517.04 0.202871E-07
51.662 527.04 0.352006E-07
51.662 537.04 0.631641E-07
51.662 547.04 0.119130E-06
51.662 557.04 0.244145E-06
